DateTime,No.,Longitude,Latitude,Serving RSRP_All Logs,Serving RSRQ_All Logs,Serving RSSI_All Logs,Serving PCC SINR_All Logs,Serving DL EARFCN_All Logs,PCC PHY Throughput DL_All Logs,PDCP Throughput DL_All Logs
2017-04-01 13:01:20.500 ,1161,3.35879193 ,6.61202961 ,-107.63,-15.1,-78.48,-2.36,1876,1166.95,462.15
2017-04-01 13:01:21.500 ,1162,3.35873942 ,6.61199732 ,-106.78,-13.89,-78.82,-2.6,1876,1490.33,761.85
2017-04-01 13:01:22.500 ,1163,3.35869226 ,6.61197649 ,-107.46,-14.96,-78.48,-4.09,1876,2012.54,819.65
2017-04-01 13:01:23.500 ,1164,3.35867833 ,6.61197167 ,-107.31,-14.47,-78.79,-2.83,1876,1436.16,704.79
2017-04-01 13:01:24.500 ,1165,3.35864067 ,6.61196612 ,-109.53,-16.18,-79.31,-6.58,1876,1628.7,514.68
2017-04-01 13:01:25.500 ,1166,3.35860594 ,6.61196858 ,-109.83,-16.69,-79.12,-5.73,1876,943.41,369.27
2017-04-01 13:01:26.500 ,1167,3.35857940 ,6.61198354 ,-110.33,-16.54,-79.76,-5.5,1876,775.27,299.95
2017-04-01 13:01:27.500 ,1168,3.35855294 ,6.61200706 ,-111.66,-17.08,-80.52,-7.83,1876,990.41,369.27
2017-04-01 13:01:28.500 ,1169,3.35854167 ,6.61201833 ,-108.03,-14.75,-79.2,-3.15,1876,1181.73,819.36
2017-04-01 13:01:29.500 ,1170,3.35850767 ,6.61205859 ,-109.75,-15.39,-80.29,-4.29,1876,2043.46,450.03
2017-04-01 13:01:30.500 ,1171,3.35846244 ,6.61211301 ,-109.35,-15.76,-79.48,-5.35,1876,794.09,323.12
2017-04-01 13:01:31.500 ,1172,3.35842452 ,6.61215996 ,-103.28,-11.7,-77.55,-0.18,1876,1667.88,1348.2
2017-04-01 13:01:32.500 ,1173,3.35838972 ,6.61220216 ,-103.94,-12.02,-77.86,0.07,1876,2860.96,2414.19
2017-04-01 13:01:33.500 ,1174,3.35837333 ,6.61222167 ,-107.75,-13.71,-79.98,-2.41,1876,2828.32,1216.11
2017-04-01 13:01:34.500 ,1175,3.35834221 ,6.61226317 ,-111.73,-17.35,-80.36,-7.8,1876,1162.13,496.2
2017-04-01 13:01:35.500 ,1176,3.35829344 ,6.61232607 ,-113.59,-19.91,-79.64,-9.47,1876,619.9,288.43
2017-04-01 13:01:36.500 ,1177,3.35825275 ,6.61237327 ,-113.6,-19.36,-79.97,-7.95,1876,593.47,219.24
2017-04-01 13:01:37.500 ,1178,3.35821983 ,6.61241126 ,-113.77,-20.12,-79.59,-9.4,1876,553.52,138.48
2017-04-01 13:01:38.500 ,1179,3.35819833 ,6.61243667 ,-114.01,-20.81,-79.14,-9.17,1876,619.77,161.55
2017-04-01 13:01:39.500 ,1180,3.35816497 ,6.61248036 ,-111.58,-19.24,-78.28,-8.21,1876,600.6,369.23
2017-04-01 13:01:40.500 ,1181,3.35811410 ,6.61254664 ,-113.07,-19.14,-79.82,-8.45,1876,644.58,381.6
2017-04-01 13:01:41.500 ,1182,3.35808164 ,6.61258678 ,-112.53,-19.8,-78.59,-9.29,1876,644.24,426.85
2017-04-01 13:01:42.500 ,1183,3.35805102 ,6.61262224 ,-111.41,-17.21,-80.14,-8.02,1876,615.12,450.04
2017-04-01 13:01:43.500 ,1184,3.35803167 ,6.61264500 ,-110.11,-16.2,-79.84,-6.7,1876,1166.91,732.26
2017-04-01 13:01:44.500 ,1185,3.35801036 ,6.61266906 ,-109.17,-15.67,-79.48,-5.32,1876,929.86,856.9
2017-04-01 13:01:45.500 ,1186,3.35797348 ,6.61271072 ,-109.54,-15.63,-79.88,-5.89,1876,1149.71,672.46
2017-04-01 13:01:46.500 ,1187,3.35794595 ,6.61274072 ,-107.37,-14.32,-78.9,-4.79,1876,1226.89,1177.93
2017-04-01 13:01:47.500 ,1188,3.35791621 ,6.61277149 ,-105.75,-13.23,-78.48,-2.16,1876,1742.29,1707.84
2017-04-01 13:01:48.500 ,1189,3.35788926 ,6.61280074 ,-106.05,-12.96,-79.0,-1.61,1876,2128.37,1477.03
2017-04-01 13:01:49.500 ,1190,3.35786562 ,6.61282398 ,-102.53,-11.42,-77.05,1.47,1876,1867.21,1454.03
2017-04-01 13:01:50.500 ,1191,3.35783984 ,6.61284752 ,-94.13,-9.24,-70.85,10.35,1876,5654.8,4759.93
2017-04-01 13:01:51.500 ,1192,3.35781664 ,6.61286597 ,-102.56,-11.32,-77.17,1.86,1876,6475.65,1234.34
2017-04-01 13:01:52.500 ,1193,3.35779520 ,6.61287907 ,-100.19,-10.96,-75.19,3.56,1876,2718.33,1984.69
2017-04-01 13:01:53.500 ,1194,3.35777269 ,6.61288919 ,-104.31,-12.25,-78.02,0.22,1876,3103.73,1811.83
2017-04-01 13:01:54.500 ,1195,3.35774898 ,6.61289300 ,-98.6,-10.43,-74.16,6.18,1876,4683.26,4551.87
2017-04-01 13:01:55.500 ,1196,3.35772922 ,6.61289075 ,-92.95,-9.34,-69.58,9.92,1876,5527.1,6436.39
2017-04-01 13:01:56.500 ,1197,3.35771712 ,6.61288576 ,-89.7,-9.06,-66.63,11.69,1876,9380.68,8130.59
2017-04-01 13:01:57.500 ,1198,3.35771167 ,6.61288167 ,-93.35,-9.61,-69.69,9.75,1876,10106.65,8076.74
2017-04-01 13:01:58.500 ,1199,3.35771194 ,6.61288167 ,-95.49,-9.93,-71.55,9.04,1876,7980.13,6029.52
2017-04-01 13:01:59.500 ,1200,3.35771395 ,6.61288182 ,-97.41,-10.02,-73.36,7.37,1876,6197.04,5663.32
2017-04-01 13:02:00.500 ,1201,3.35772031 ,6.61288333 ,-97.59,-9.67,-73.88,5.94,1876,5445.6,4847.54
2017-04-01 13:02:01.500 ,1202,3.35772333 ,6.61288333 ,-98.13,-10.63,-73.43,5.46,1876,6201.56,4107.08
2017-04-01 13:02:02.500 ,1203,3.35772333 ,6.61288333 ,-101.56,-11.24,-76.31,1.6,1876,5420.46,3679.72
2017-04-01 13:02:03.500 ,1204,3.35772397 ,6.61288317 ,-100.02,-10.86,-75.15,4.76,1876,3489.5,3510.56
2017-04-01 13:02:04.500 ,1205,3.35773065 ,6.61288150 ,-101.33,-10.66,-76.66,2.68,1876,4568.21,3083.97
2017-04-01 13:02:05.500 ,1206,3.35773712 ,6.61288000 ,-101.6,-11.12,-76.45,1.83,1876,4457.25,2252.6
2017-04-01 13:02:08.500 ,1209,3.35774000 ,6.61288181 ,-100.44,-10.97,-75.42,1.6,1876,3395.35,2192.19
2017-04-01 13:02:09.500 ,1210,3.35774000 ,6.61288333 ,-98.29,-9.88,-74.35,3.87,1876,4021.09,4434.28
2017-04-01 13:02:10.500 ,1211,3.35773838 ,6.61288495 ,-101.66,-11.11,-76.43,1.36,1876,5105.19,3457.83
2017-04-01 13:02:11.500 ,1212,3.35773985 ,6.61288652 ,-100.64,-10.9,-75.68,2.44,1876,3126.52,1938.55
2017-04-01 13:02:12.500 ,1213,3.35774004 ,6.61288659 ,-100.78,-10.73,-76.02,2.7,1876,2656.3,2719.21
2017-04-01 13:02:13.500 ,1214,3.35774167 ,6.61288333 ,-100.87,-11.15,-75.67,2.9,1876,3738.66,3404.09
2017-04-01 13:03:05.500 ,1216,3.35763155 ,6.61302224 ,-107.4,-12.41,-80.92,-3.24,1876,3396.7,1415.07
2017-04-01 13:03:06.500 ,1217,3.35726363 ,6.61348640 ,-107.2,-11.67,-81.51,-3.73,1876,1458.76,900.05
2017-04-01 13:03:07.500 ,1218,3.35723925 ,6.61351690 ,-107.81,-12.17,-81.62,-4.26,1876,1688.74,1234.71
2017-04-01 13:03:08.500 ,1219,3.35721582 ,6.61354508 ,-109.48,-12.89,-82.49,-4.29,1876,1279.41,992.36
2017-04-01 13:03:09.500 ,1220,3.35719142 ,6.61357358 ,-110.23,-14.78,-81.36,-5.52,1876,954.78,715.43
2017-04-01 13:03:10.500 ,1221,3.35717010 ,6.61359675 ,-110.65,-13.78,-82.67,-5.88,1876,1004.41,865.26
2017-04-01 13:03:11.500 ,1222,3.35716062 ,6.61361140 ,-109.91,-13.21,-82.38,-5.03,1876,1032.11,853.96
2017-04-01 13:03:12.500 ,1223,3.35715096 ,6.61362475 ,-109.07,-12.01,-82.78,-3.81,1876,1335.71,1654.02
2017-04-01 13:03:13.500 ,1224,3.35714596 ,6.61363404 ,-110.32,-14.15,-82.06,-7.03,1876,1911.36,669.9
2017-04-01 13:03:14.500 ,1225,3.35714167 ,6.61363862 ,-109.28,-16.4,-78.81,-9.04,1876,1138.03,819.29
2017-04-01 13:03:15.500 ,1226,3.35714167 ,6.61364000 ,-109.85,-17.14,-78.65,-8.74,1876,763.08,519.16
2017-04-01 13:03:16.500 ,1227,3.35714167 ,6.61364000 ,-109.05,-15.24,-79.61,-7.86,1876,817.5,402.3
2017-04-01 13:03:17.500 ,1228,3.35714167 ,6.61364000 ,-111.25,-19.03,-78.22,-9.41,1876,916.23,672.87
2017-04-01 13:03:18.500 ,1229,3.35714167 ,6.61363989 ,-111.78,-17.43,-80.33,-8.51,1876,731.3,285.84
2017-04-01 13:03:20.500 ,1231,3.35714167 ,6.61363833 ,-109.13,-12.16,-82.92,-6.92,1876,187.11,1.73
2017-04-01 13:03:23.500 ,1234,3.35714167 ,6.61363833 ,-112.19,-14.71,-82.75,-9.14,1876,229.33,42.12
2017-04-01 13:03:24.500 ,1235,3.35714167 ,6.61363833 ,-116.48,-18.22,-83.67,-8.21,1876,448.0,2.49
2017-04-01 13:03:27.500 ,1238,3.35714167 ,6.61363833 ,-110.4,-12.43,-83.65,-7.74,1876,161.14,2.31
2017-04-01 13:03:28.500 ,1239,3.35714167 ,6.61363833 ,-108.69,-13.0,-81.65,-7.32,1876,177.41,4.09
2017-04-01 13:03:29.500 ,1240,3.35714167 ,6.61363833 ,-108.88,-15.02,-79.71,-8.31,1876,312.0,36.24
2017-04-01 13:03:30.500 ,1241,3.35714167 ,6.61363833 ,-107.82,-15.23,-78.44,-8.54,1876,1152.44,519.15
2017-04-01 13:03:31.500 ,1242,3.35714167 ,6.61363833 ,-107.84,-15.45,-78.3,-7.5,1876,1024.67,496.2
2017-04-01 13:03:32.500 ,1243,3.35714167 ,6.61363833 ,-107.83,-15.19,-78.55,-7.55,1876,1156.89,380.79
2017-04-01 13:03:33.500 ,1244,3.35714167 ,6.61363833 ,-112.16,-18.15,-79.32,-9.9,1876,736.66,207.71
2017-04-01 13:03:34.500 ,1245,3.35714190 ,6.61363845 ,-110.02,-18.06,-77.73,-8.95,1876,1178.5,472.94
2017-04-01 13:03:35.500 ,1246,3.35714500 ,6.61364000 ,-111.6,-18.74,-78.36,-9.75,1876,1033.87,530.79
2017-04-01 13:03:36.500 ,1247,3.35714660 ,6.61364335 ,-110.74,-16.82,-79.58,-7.59,1876,727.01,507.57
2017-04-01 13:03:37.500 ,1248,3.35714333 ,6.61365000 ,-106.5,-10.66,-81.67,-1.91,1876,863.59,19.36
2017-04-01 13:03:38.500 ,1249,3.35713208 ,6.61365965 ,-106.65,-12.85,-79.55,-4.26,1876,885.33,334.53
2017-04-01 13:03:39.500 ,1250,3.35711420 ,6.61367588 ,-104.98,-12.81,-78.0,-3.09,1876,1474.8,1269.48
2017-04-01 13:03:40.500 ,1251,3.35708792 ,6.61370049 ,-106.57,-12.47,-79.79,-3.09,1876,1345.58,1015.24
2017-04-01 13:03:41.500 ,1252,3.35706124 ,6.61372869 ,-105.61,-11.48,-79.79,-1.9,1876,1757.04,1546.22
2017-04-01 13:03:42.500 ,1253,3.35703396 ,6.61375929 ,-103.52,-10.39,-78.97,0.59,1876,2149.8,1815.35
2017-04-01 13:03:43.500 ,1254,3.35700791 ,6.61378842 ,-100.83,-9.49,-77.13,2.81,1876,2621.49,2561.79
2017-04-01 13:03:44.500 ,1255,3.35697969 ,6.61381995 ,-96.73,-9.13,-73.38,7.22,1876,3762.1,4522.11
2017-04-01 13:03:45.500 ,1256,3.35695577 ,6.61385259 ,-93.12,-8.68,-70.38,9.62,1876,7221.35,6373.09
2017-04-01 13:03:46.500 ,1257,3.35693103 ,6.61388670 ,-93.69,-8.78,-70.82,9.63,1876,8252.44,7031.29
2017-04-01 13:03:47.500 ,1258,3.35690336 ,6.61392475 ,-92.58,-8.65,-69.82,10.71,1876,8708.22,7330.07
2017-04-01 13:03:48.500 ,1259,3.35687774 ,6.61395999 ,-93.74,-8.8,-70.76,9.03,1876,7389.97,6553.15
2017-04-01 13:03:49.500 ,1260,3.35684865 ,6.61399710 ,-94.22,-8.49,-71.56,8.74,1876,7252.86,6009.96
2017-04-01 13:03:50.500 ,1261,3.35681409 ,6.61404684 ,-92.71,-8.69,-69.82,9.78,1876,6553.3,6272.35
2017-04-01 13:03:51.500 ,1262,3.35678847 ,6.61408300 ,-91.0,-8.63,-68.16,10.75,1876,7827.9,7581.1
2017-04-01 13:03:52.500 ,1263,3.35676935 ,6.61410653 ,-85.58,-8.56,-62.82,15.95,1876,12506.68,11275.44
2017-04-01 13:03:53.500 ,1264,3.35676500 ,6.61411167 ,-84.51,-8.3,-61.89,16.05,1876,10653.01,10458.11
2017-04-01 13:03:54.500 ,1265,3.35673560 ,6.61413890 ,-80.27,-7.87,-58.23,18.88,1876,12916.46,12181.54
2017-04-01 13:03:55.500 ,1266,3.35670334 ,6.61416871 ,-78.0,-8.21,-55.54,19.94,1876,14391.36,12932.66
2017-04-01 13:03:56.500 ,1267,3.35668023 ,6.61419144 ,-81.31,-8.15,-58.86,16.11,1876,12093.55,11780.54
2017-04-01 13:03:57.500 ,1268,3.35665956 ,6.61421108 ,-83.41,-8.35,-60.92,17.13,1876,15041.8,10403.86
2017-04-01 13:03:58.500 ,1269,3.35665000 ,6.61422000 ,-73.24,-8.45,-50.33,23.25,1876,13309.72,14309.48
2017-04-01 13:03:59.500 ,1270,3.35661211 ,6.61425789 ,-82.56,-8.01,-60.02,17.61,1876,15174.86,9412.0
2017-04-01 13:04:00.500 ,1271,3.35658554 ,6.61428550 ,-84.59,-8.57,-61.82,15.77,1876,12199.99,10274.27
2017-04-01 13:04:01.500 ,1272,3.35656190 ,6.61431075 ,-81.87,-8.19,-59.48,16.99,1876,10445.82,10407.1
2017-04-01 13:04:02.500 ,1273,3.35653494 ,6.61434174 ,-87.8,-8.21,-65.41,13.28,1876,11762.07,8281.4
2017-04-01 13:04:03.500 ,1274,3.35652667 ,6.61435167 ,-82.59,-8.06,-60.48,17.29,1876,9979.39,11103.57
2017-04-01 13:04:04.500 ,1275,3.35649752 ,6.61438583 ,-84.44,-7.99,-62.41,16.35,1876,13057.5,10092.35
2017-04-01 13:04:05.500 ,1276,3.35646570 ,6.61442277 ,-87.9,-8.39,-65.02,13.7,1876,9891.38,8659.73
2017-04-01 13:04:06.500 ,1277,3.35644165 ,6.61444930 ,-90.32,-8.21,-67.58,11.9,1876,9473.43,5815.7
2017-04-01 13:04:07.500 ,1278,3.35641863 ,6.61447504 ,-91.27,-8.63,-68.39,11.58,1876,7143.44,4621.76
2017-04-01 13:04:08.500 ,1279,3.35641000 ,6.61448500 ,-90.36,-8.46,-67.58,11.55,1876,8472.91,7925.36
2017-04-01 13:04:09.500 ,1280,3.35638498 ,6.61451302 ,-91.0,-8.48,-68.42,11.23,1876,9220.57,7111.66
2017-04-01 13:04:10.500 ,1281,3.35635706 ,6.61454388 ,-92.7,-8.56,-70.03,9.78,1876,6948.16,5705.46
2017-04-01 13:04:11.500 ,1282,3.35634116 ,6.61456266 ,-94.5,-8.73,-71.65,7.14,1876,5726.0,4161.9
2017-04-01 13:04:12.500 ,1283,3.35632499 ,6.61458464 ,-96.78,-8.29,-74.27,5.71,1876,4362.06,3481.69
2017-04-01 13:04:13.500 ,1284,3.35631667 ,6.61459667 ,-96.45,-8.51,-73.61,6.26,1876,4013.65,3295.3
2017-04-01 13:04:14.500 ,1285,3.35630523 ,6.61461382 ,-95.41,-9.45,-71.74,3.55,1876,3859.87,2791.64
2017-04-01 13:04:15.500 ,1286,3.35628565 ,6.61464538 ,-96.5,-9.08,-73.15,5.9,1876,3710.41,3438.9
2017-04-01 13:04:16.500 ,1287,3.35627675 ,6.61466480 ,-94.76,-8.49,-71.85,6.93,1876,5020.79,2953.88
2017-04-01 13:04:17.500 ,1288,3.35627074 ,6.61468111 ,-96.8,-8.61,-73.78,6.75,1876,4421.51,3890.56
2017-04-01 13:04:18.500 ,1289,3.35626833 ,6.61468833 ,-96.46,-8.86,-73.46,6.04,1876,5221.44,4607.91
2017-04-01 13:04:19.500 ,1290,3.35626632 ,6.61469571 ,-95.66,-8.88,-72.63,5.53,1876,5300.29,4378.38
2017-04-01 13:04:20.500 ,1291,3.35626266 ,6.61470936 ,-94.45,-8.04,-72.07,7.14,1876,4936.67,4315.33
2017-04-01 13:04:21.500 ,1292,3.35626167 ,6.61471564 ,-95.67,-7.97,-73.52,6.96,1876,5068.95,4350.42
2017-04-01 13:04:22.500 ,1293,3.35626223 ,6.61472393 ,-90.31,-8.33,-67.85,10.44,1876,6271.61,5740.73
2017-04-01 13:04:23.500 ,1294,3.35626333 ,6.61473167 ,-90.14,-8.83,-67.16,8.44,1876,7582.23,6443.71
2017-04-01 13:04:24.500 ,1295,3.35626692 ,6.61474038 ,-89.36,-8.87,-66.27,12.45,1876,7705.37,6861.78
2017-04-01 13:04:25.500 ,1296,3.35627917 ,6.61476464 ,-90.42,-9.01,-67.27,10.36,1876,9885.19,8115.69
2017-04-01 13:04:26.500 ,1297,3.35629711 ,6.61478323 ,-89.38,-8.46,-66.71,12.97,1876,9040.84,7940.79
2017-04-01 13:04:27.500 ,1298,3.35631927 ,6.61480285 ,-89.65,-8.18,-66.82,11.91,1876,9689.84,7855.55
2017-04-01 13:04:28.500 ,1299,3.35634471 ,6.61482365 ,-91.53,-8.42,-69.07,8.7,1876,6384.22,5194.67
2017-04-01 13:04:29.500 ,1300,3.35637509 ,6.61484840 ,-93.73,-9.63,-69.91,7.33,1876,8893.63,6771.6
2017-04-01 13:04:30.500 ,1301,3.35641146 ,6.61487616 ,-90.59,-8.69,-67.82,8.96,1876,6016.37,5633.57
2017-04-01 13:04:31.500 ,1302,3.35644241 ,6.61490029 ,-94.4,-9.95,-70.32,4.31,1876,5618.6,2980.81
2017-04-01 13:04:32.500 ,1303,3.35647604 ,6.61492467 ,-91.55,-9.23,-68.25,5.92,1876,4322.28,4258.06
2017-04-01 13:04:33.500 ,1304,3.35651115 ,6.61495159 ,-92.95,-10.09,-68.64,4.02,1876,5295.75,4016.59
2017-04-01 13:04:34.500 ,1305,3.35655366 ,6.61498287 ,-90.22,-8.4,-67.68,6.57,1876,4043.78,4066.71
2017-04-01 13:04:35.500 ,1306,3.35658429 ,6.61500620 ,-92.51,-8.77,-69.56,7.66,1876,5334.05,5130.03
2017-04-01 13:04:36.500 ,1307,3.35661752 ,6.61503138 ,-89.14,-8.81,-66.2,9.58,1876,7281.5,6826.18
2017-04-01 13:04:37.500 ,1308,3.35665588 ,6.61505901 ,-86.5,-8.16,-64.3,12.53,1876,9305.98,8665.04
2017-04-01 13:04:38.500 ,1309,3.35669075 ,6.61508292 ,-88.61,-7.55,-66.99,10.34,1876,8751.74,7535.34
2017-04-01 13:04:39.500 ,1310,3.35672167 ,6.61510500 ,-87.58,-7.84,-65.57,12.32,1876,9735.93,8957.28
2017-04-01 13:04:40.500 ,1311,3.35672332 ,6.61510602 ,-86.86,-8.23,-64.61,10.76,1876,10385.28,8787.56
2017-04-01 13:04:41.500 ,1312,3.35675949 ,6.61512845 ,-88.38,-7.14,-67.16,8.82,1876,8986.71,7741.37
2017-04-01 13:04:42.500 ,1313,3.35678833 ,6.61514667 ,-90.22,-7.05,-68.75,9.27,1876,6717.08,5403.23
2017-04-01 13:04:43.500 ,1314,3.35682114 ,6.61516384 ,-89.49,-6.66,-68.71,8.5,1876,6154.53,5639.99
2017-04-01 13:04:44.500 ,1315,3.35684951 ,6.61517711 ,-90.1,-8.01,-68.02,8.74,1876,6853.54,6018.14
2017-04-01 13:04:45.500 ,1316,3.35687771 ,6.61518792 ,-88.86,-8.07,-66.75,9.62,1876,5784.88,4825.46
2017-04-01 13:04:46.500 ,1317,3.35689667 ,6.61519667 ,-91.9,-8.85,-68.99,8.51,1876,6597.08,4772.46
2017-04-01 13:04:47.500 ,1318,3.35693162 ,6.61521414 ,-93.0,-7.92,-71.02,7.74,1876,5384.29,4273.0
2017-04-01 13:04:48.500 ,1319,3.35694305 ,6.61522151 ,-91.29,-8.65,-68.55,10.19,1876,4926.51,4329.48
2017-04-01 13:04:49.500 ,1320,3.35695000 ,6.61522667 ,-92.21,-8.13,-69.94,9.32,1876,6535.88,6751.57
2017-04-01 13:04:50.500 ,1321,3.35695311 ,6.61522977 ,-90.43,-8.08,-68.11,10.15,1876,8620.58,7607.38
2017-04-01 13:04:51.500 ,1322,3.35695627 ,6.61523000 ,-90.3,-8.5,-67.68,10.06,1876,9449.07,7903.95
2017-04-01 13:04:52.500 ,1323,3.35695982 ,6.61523158 ,-89.1,-7.87,-67.21,10.04,1876,9175.63,8373.12
2017-04-01 13:04:53.500 ,1324,3.35696317 ,6.61523484 ,-90.53,-7.96,-68.2,10.13,1876,7199.62,6616.7
2017-04-01 13:04:54.500 ,1325,3.35696651 ,6.61523659 ,-91.82,-7.45,-70.28,9.18,1876,8309.95,5993.65
2017-04-01 13:04:55.500 ,1326,3.35696803 ,6.61523939 ,-92.23,-8.12,-70.05,8.09,1876,4904.72,3784.91
2017-04-01 13:04:56.500 ,1327,3.35696969 ,6.61524135 ,-90.49,-8.17,-68.15,10.66,1876,4869.48,4060.57
2017-04-01 13:04:57.500 ,1328,3.35697424 ,6.61524590 ,-91.35,-8.57,-68.48,9.84,1876,5518.53,5047.47
2017-04-01 13:04:58.500 ,1329,3.35697886 ,6.61525053 ,-85.82,-8.3,-63.14,14.48,1876,7299.17,6318.15
2017-04-01 13:04:59.500 ,1330,3.35698505 ,6.61525798 ,-89.3,-8.57,-66.59,12.15,1876,6161.62,4855.12
2017-04-01 13:05:00.500 ,1331,3.35699396 ,6.61526875 ,-90.5,-8.4,-67.98,10.82,1876,7183.76,6021.56
2017-04-01 13:05:01.500 ,1332,3.35700235 ,6.61528030 ,-88.68,-7.28,-67.08,12.07,1876,6970.14,6117.63
2017-04-01 13:05:02.500 ,1333,3.35702587 ,6.61530539 ,-91.22,-7.62,-69.48,8.68,1876,7470.8,5167.75
2017-04-01 13:05:03.500 ,1334,3.35703500 ,6.61531500 ,-92.61,-7.69,-70.51,8.21,1876,6308.8,6076.8
2017-04-01 13:05:04.500 ,1335,3.35707129 ,6.61533503 ,-90.52,-7.93,-68.48,10.0,1876,6390.45,6118.06
2017-04-01 13:05:05.500 ,1336,3.35710356 ,6.61534761 ,-91.19,-7.9,-69.21,8.63,1876,8087.44,7166.77
2017-04-01 13:05:06.500 ,1337,3.35713023 ,6.61535580 ,-85.15,-7.79,-63.32,13.23,1876,8523.52,7841.48
2017-04-01 13:05:07.500 ,1338,3.35715611 ,6.61536595 ,-84.02,-8.13,-61.78,13.76,1876,9161.05,8951.63
2017-04-01 13:05:08.500 ,1339,3.35716167 ,6.61536833 ,-87.8,-7.2,-66.37,12.33,1876,9904.65,8382.09
2017-04-01 13:05:09.500 ,1340,3.35718469 ,6.61538100 ,-91.01,-8.62,-68.21,10.14,1876,9154.17,7262.27
2017-04-01 13:05:10.500 ,1341,3.35720332 ,6.61539083 ,-92.58,-8.29,-70.25,7.96,1876,6331.26,5291.12
2017-04-01 13:05:11.500 ,1342,3.35721663 ,6.61539689 ,-92.86,-7.61,-71.2,8.38,1876,6874.24,5881.14
2017-04-01 13:05:12.500 ,1343,3.35722737 ,6.61540149 ,-93.41,-8.16,-70.88,7.89,1876,6341.95,6013.84
2017-04-01 13:05:13.500 ,1344,3.35723167 ,6.61540333 ,-94.72,-8.54,-71.89,7.92,1876,7896.06,6153.29
2017-04-01 13:05:14.500 ,1345,3.35725115 ,6.61541848 ,-95.72,-8.63,-73.03,6.72,1876,5364.8,5001.14
2017-04-01 13:05:15.500 ,1346,3.35727140 ,6.61543532 ,-95.68,-8.47,-73.18,7.24,1876,5589.51,4887.56
2017-04-01 13:05:16.500 ,1347,3.35728159 ,6.61544690 ,-95.56,-8.25,-73.24,7.49,1876,6493.17,5911.81
2017-04-01 13:05:17.500 ,1348,3.35728716 ,6.61545598 ,-91.35,-8.54,-68.5,10.6,1876,6914.75,6554.31
2017-04-01 13:05:18.500 ,1349,3.35728833 ,6.61545833 ,-90.82,-8.56,-68.16,11.58,1876,9059.86,7351.96
2017-04-01 13:05:19.500 ,1350,3.35729094 ,6.61546617 ,-89.34,-8.43,-66.48,12.99,1876,8236.08,7934.67
2017-04-01 13:05:20.500 ,1351,3.35729472 ,6.61547610 ,-84.99,-8.43,-62.39,17.21,1876,10881.81,10545.56
2017-04-01 13:05:21.500 ,1352,3.35729838 ,6.61548343 ,-83.16,-8.39,-60.68,18.78,1876,12842.88,10572.02
2017-04-01 13:05:22.500 ,1353,3.35730262 ,6.61549104 ,-85.29,-8.52,-62.62,17.11,1876,11414.05,10142.51
2017-04-01 13:05:23.500 ,1354,3.35730500 ,6.61549500 ,-92.2,-8.77,-69.33,10.53,1876,9404.43,7094.32
2017-04-01 13:05:24.500 ,1355,3.35732192 ,6.61551015 ,-88.99,-8.52,-66.35,12.93,1876,7967.23,8028.03
2017-04-01 13:05:25.500 ,1356,3.35734868 ,6.61553252 ,-88.85,-8.58,-66.07,12.55,1876,11467.25,10112.26
2017-04-01 13:05:26.500 ,1357,3.35737874 ,6.61555462 ,-89.37,-8.36,-66.89,12.48,1876,9798.78,9315.39
2017-04-01 13:05:27.500 ,1358,3.35741616 ,6.61558073 ,-87.59,-8.71,-64.62,15.38,1876,11871.4,10615.85
2017-04-01 13:05:28.500 ,1359,3.35743667 ,6.61559500 ,-88.45,-8.68,-65.72,12.89,1876,11555.12,9681.29
2017-04-01 13:05:29.500 ,1360,3.35747422 ,6.61562116 ,-86.26,-8.51,-63.6,15.49,1876,11955.52,11065.62
2017-04-01 13:05:30.500 ,1361,3.35754605 ,6.61567107 ,-86.98,-8.3,-64.56,14.44,1876,12376.91,8719.91
2017-04-01 13:05:31.500 ,1362,3.35759624 ,6.61570445 ,-89.12,-8.47,-66.44,12.69,1876,9190.14,8013.81
2017-04-01 13:05:32.500 ,1363,3.35764696 ,6.61573565 ,-88.32,-8.52,-65.7,12.23,1876,9106.69,8561.74
2017-04-01 13:05:33.500 ,1364,3.35767333 ,6.61575167 ,-85.15,-8.51,-62.44,16.27,1876,10605.16,9793.76
2017-04-01 13:05:34.500 ,1365,3.35770012 ,6.61576568 ,-87.29,-8.4,-64.84,14.93,1876,11868.53,9550.07
2017-04-01 13:05:35.500 ,1366,3.35779761 ,6.61581630 ,-88.76,-8.6,-65.91,13.32,1876,11713.84,10463.21
2017-04-01 13:05:36.500 ,1367,3.35784493 ,6.61583933 ,-90.57,-8.46,-68.05,12.86,1876,9696.09,7702.16
2017-04-01 13:05:37.500 ,1368,3.35788722 ,6.61585722 ,-88.83,-8.75,-65.95,13.84,1876,10643.63,9435.41
2017-04-01 13:05:38.500 ,1369,3.35792884 ,6.61587129 ,-90.67,-8.49,-68.06,11.13,1876,8489.62,5676.51
2017-04-01 13:05:39.500 ,1370,3.35798458 ,6.61588555 ,-83.8,-8.1,-61.64,16.95,1876,7087.83,8187.76
